 5.0000000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
 5.0000000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
 5.0000000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
 5.0000000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
 5.0000000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
 5.0000000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
 5.6250000	 0.0000000	 1.0000000	 0.0000000	 0.0000000
 5.6250000	 0.1428571	 1.0000000	 6.9810574	 0.1224490
 5.6250000	 0.2857143	 1.0000000	11.5346207	 0.2040816
 5.6250000	 0.4285714	 1.0000000	13.7607851	 0.2448980
 5.6250000	 0.5714286	 1.0000000	13.7607851	 0.2448980
 5.6250000	 0.7142857	 1.0000000	11.5346207	 0.2040816
 5.6250000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
 5.6250000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
 5.6250000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
 5.6250000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
 5.6250000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
 5.6250000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
 5.6250000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
 5.6250000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
 5.6250000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
 6.2500000	 0.0000000	 1.0000000	 0.0000000	 0.0000000
 6.2500000	 0.1428571	 1.0000000	 6.9810574	 0.1224490
 6.2500000	 0.2857143	 1.0000000	11.5346207	 0.2040816
 6.2500000	 0.4285714	 1.0000000	13.7607851	 0.2448980
 6.2500000	 0.5714286	 1.0000000	13.7607851	 0.2448980
 6.2500000	 0.7142857	 1.0000000	11.5346207	 0.2040816
 6.2500000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
 6.2500000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
 6.2500000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
 6.2500000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
 6.2500000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
 6.2500000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
 6.2500000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
 6.2500000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
 6.2500000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
 6.8750000	 0.0000000	 1.0000000	 0.0000000	 0.0000000
 6.8750000	 0.1428571	 1.0000000	 6.9810574	 0.1224490
 6.8750000	 0.2857143	 1.0000000	11.5346207	 0.2040816
 6.8750000	 0.4285714	 1.0000000	13.7607851	 0.2448980
 6.8750000	 0.5714286	 1.0000000	13.7607851	 0.2448980
 6.8750000	 0.7142857	 1.0000000	11.5346207	 0.2040816
 6.8750000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
 6.8750000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
 6.8750000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
 6.8750000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
 6.8750000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
 6.8750000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
 6.8750000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
 6.8750000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
 6.8750000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
 7.5000000	 0.0000000	 1.0000000	 0.0000000	 0.0000000
 7.5000000	 0.1428571	 1.0000000	 6.9810574	 0.1224490
 7.5000000	 0.2857143	 1.0000000	11.5346207	 0.2040816
 7.5000000	 0.4285714	 1.0000000	13.7607851	 0.2448980
 7.5000000	 0.5714286	 1.0000000	13.7607851	 0.2448980
 7.5000000	 0.7142857	 1.0000000	11.5346207	 0.2040816
 7.5000000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
 7.5000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
 7.5000000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
 7.5000000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
 7.5000000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
 7.5000000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
 7.5000000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
 7.5000000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
 7.5000000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
 8.1250000	 0.0000000	 1.0000000	 0.0000000	 0.0000000
 8.1250000	 0.1428571	 1.0000000	 6.9810574	 0.1224490
 8.1250000	 0.2857143	 1.0000000	11.5346207	 0.2040816
 8.1250000	 0.4285714	 1.0000000	13.7607851	 0.2448980
 8.1250000	 0.5714286	 1.0000000	13.7607851	 0.2448980
 8.1250000	 0.7142857	 1.0000000	11.5346207	 0.2040816
 8.1250000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
 8.1250000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
 8.1250000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
 8.1250000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
 8.1250000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
 8.1250000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
 8.1250000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
 8.1250000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
 8.1250000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
 8.7500000	 0.0000000	 1.0000000	 0.0000000	 0.0000000
 8.7500000	 0.1428571	 1.0000000	 6.9810574	 0.1224490
 8.7500000	 0.2857143	 1.0000000	11.5346207	 0.2040816
 8.7500000	 0.4285714	 1.0000000	13.7607851	 0.2448980
 8.7500000	 0.5714286	 1.0000000	13.7607851	 0.2448980
 8.7500000	 0.7142857	 1.0000000	11.5346207	 0.2040816
 8.7500000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
 8.7500000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
 8.7500000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
 8.7500000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
 8.7500000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
 8.7500000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
 8.7500000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
 8.7500000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
 8.7500000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
 9.3750000	 0.0000000	 1.0000000	 0.0000000	 0.0000000
 9.3750000	 0.1428571	 1.0000000	 6.9810574	 0.1224490
 9.3750000	 0.2857143	 1.0000000	11.5346207	 0.2040816
 9.3750000	 0.4285714	 1.0000000	13.7607851	 0.2448980
 9.3750000	 0.5714286	 1.0000000	13.7607851	 0.2448980
 9.3750000	 0.7142857	 1.0000000	11.5346207	 0.2040816
 9.3750000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
 9.3750000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
 9.3750000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
 9.3750000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
 9.3750000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
 9.3750000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
 9.3750000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
 9.3750000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
 9.3750000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
10.0000000	 0.0000000	 1.0000000	 0.0000000	 0.0000000
10.0000000	 0.1428571	 1.0000000	 6.9810574	 0.1224490
10.0000000	 0.2857143	 1.0000000	11.5346207	 0.2040816
10.0000000	 0.4285714	 1.0000000	13.7607851	 0.2448980
10.0000000	 0.5714286	 1.0000000	13.7607851	 0.2448980
10.0000000	 0.7142857	 1.0000000	11.5346207	 0.2040816
10.0000000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
10.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
10.0000000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
10.0000000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
10.0000000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
10.0000000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
10.0000000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
10.0000000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
10.0000000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
